"","t","x","y"
"12259",199306,0.216428,0.517868
"12260",199337,0.216079,0.516326
"12261",199337,0.216181,0.51434
"12262",199368,0.216486,0.512204
"12263",199384,0.216609,0.508941
"12264",199399,0.216432,0.505873
"12265",199399,0.216322,0.502469
"12266",199431,0.21628,0.497264
"12267",199446,0.216506,0.494694
"12268",199462,0.216885,0.492573
"12269",199477,0.216912,0.490741
"12270",199493,0.217034,0.491002
"12271",199509,0.216735,0.488827
"12272",199524,0.216129,0.486679
"12273",199540,0.215401,0.484928
"12274",199555,0.213924,0.483457
"12275",199571,0.212661,0.481318
"12276",199587,0.211625,0.47846
"12277",199602,0.210797,0.476495
"12278",199618,0.210082,0.475512
"12279",199633,0.208945,0.474475
"12280",199649,0.207431,0.476829
"12281",199665,0.20602,0.47956
"12282",199680,0.204816,0.481646
"12283",199696,0.203883,0.484309
"12284",199711,0.202891,0.485579
"12285",199727,0.201362,0.484916
"12286",199743,0.200566,0.483171
"12287",199758,0.200532,0.483044
"12288",199789,0.200268,0.482805
"12289",199805,0.20013,0.482041
"12290",199821,0.199985,0.481505
"12291",199836,0.199708,0.481018
"12292",199852,0.199581,0.48076
"12293",199867,0.199109,0.480547
"12294",199883,0.198705,0.480132
"12295",199899,0.198814,0.479612
"12296",199914,0.198795,0.478308
"12297",199930,0.199186,0.477958
"12298",199945,0.199336,0.477924
"12299",199961,0.198999,0.478846
"12300",199977,0.19941,0.479726
"12301",199992,0.200151,0.480581
"12302",200008,0.200694,0.481364
"12303",200023,0.202047,0.480655
"12304",200039,0.202631,0.480382
"12305",200055,0.20325,0.47995
"12306",200070,0.203593,0.4797
"12307",200086,0.203841,0.480917
"12308",200117,0.2042,0.48182
"12309",200117,0.204383,0.482447
"12310",200133,0.204941,0.482662
"12311",200148,0.205366,0.482227
"12312",200164,0.20622,0.482355
"12313",200179,0.20639,0.482343
"12314",200211,0.206405,0.48196
"12315",200226,0.206003,0.481408
"12316",200242,0.204951,0.481601
"12317",200257,0.204272,0.481321
"12318",200273,0.20361,0.480972
"12319",200289,0.203864,0.479666
"12320",200304,0.204534,0.477527
"12321",200320,0.205376,0.476566
"12322",200335,0.205735,0.477119
"12323",200351,0.205712,0.47918
"12324",200367,0.205065,0.480239
"12325",200382,0.204625,0.48086
"12326",200398,0.204114,0.480942
"12327",200413,0.203638,0.480725
"12328",200429,0.203674,0.481324
"12329",200445,0.203879,0.483927
"12330",200460,0.204966,0.486858
"12331",200476,0.205536,0.48895
"12332",200491,0.20593,0.490308
"12333",200507,0.206218,0.490435
"12334",200523,0.20629,0.489134
"12335",200538,0.206284,0.488275
"12336",200554,0.206667,0.488277
"12337",200569,0.207066,0.488202
"12338",200601,0.207352,0.488736
"12339",200616,0.207515,0.489212
"12340",200632,0.207841,0.489528
"12341",200647,0.208099,0.490588
"12342",200663,0.208545,0.492774
"12343",200679,0.210062,0.496118
"12344",200694,0.210873,0.500525
"12345",200710,0.211864,0.505079
"12346",200725,0.21253,0.508551
"12347",200741,0.213082,0.511137
"12348",200757,0.212975,0.512074
"12349",200772,0.21363,0.511189
"12350",200788,0.213817,0.509907
"12351",200803,0.21406,0.509336
"12352",200819,0.214178,0.509226
"12353",200835,0.214281,0.509078
"12354",200850,0.214692,0.508823
"12355",200866,0.214874,0.508323
"12356",200881,0.215588,0.507548
"12357",200897,0.216017,0.50817
"12358",200913,0.216346,0.508397
"12359",200928,0.216782,0.508283
"12360",200944,0.21712,0.506909
"12361",200959,0.217547,0.504767
"12362",200975,0.217706,0.502555
"12363",201006,0.217224,0.501175
"12364",201022,0.21678,0.500569
"12365",201037,0.215906,0.498986
"12366",201053,0.215154,0.498371
"12367",201069,0.215349,0.497267
"12368",201084,0.214957,0.497785
"12369",201100,0.214314,0.498858
"12370",201115,0.213971,0.498749
"12371",201131,0.213584,0.498148
"12372",201147,0.213524,0.497364
"12373",201162,0.213474,0.496841
"12374",201178,0.213671,0.49735
"12375",201193,0.214124,0.499165
"12376",201209,0.21444,0.500783
"12377",201225,0.214827,0.50242
"12378",201240,0.214879,0.504417
"12379",201256,0.213967,0.505967
"12380",201287,0.213573,0.507494
"12381",201303,0.213051,0.507847
"12382",201318,0.212754,0.50834
"12383",201334,0.213228,0.508427
"12384",201349,0.213833,0.508506
"12385",201365,0.214556,0.508972
"12386",201365,0.215345,0.509194
"12387",201381,0.215683,0.510284
"12388",201396,0.215785,0.511949
"12389",201427,0.215301,0.512714
"12390",201443,0.214972,0.513655
"12391",201459,0.215023,0.513129
"12392",201474,0.200415,0.501095
"12393",201490,0.202155,0.500599
"12394",201505,0.202923,0.501054
"12395",201521,0.203333,0.502388
"12396",201537,0.197578,0.476283
"12397",201552,0.193347,0.468159
"12398",201568,0.188437,0.45409
"12399",201583,0.191521,0.46391
"12400",201599,0.194876,0.473206
"12401",201615,0.198575,0.481036
"12402",201630,0.202084,0.48602
"12403",201646,0.205539,0.490397
"12404",201661,0.207295,0.4923
"12405",201677,0.206328,0.479969
"12406",201693,0.207969,0.482802
"12407",201708,0.203894,0.472516
"12408",201724,0.20497,0.475258
"12409",201739,0.205718,0.478708
"12410",201755,0.206249,0.482464
"12411",201771,0.205932,0.486999
"12412",201786,0.205436,0.492069
"12413",201802,0.205188,0.495558
"12414",201817,0.205536,0.497983
"12415",201849,0.206984,0.499873
"12416",201864,0.208637,0.500309
"12417",201880,0.205565,0.488217
"12418",201895,0.200645,0.468071
"12419",201911,0.201092,0.474882
"12420",201927,0.19436,0.45207
"12421",201942,0.192008,0.445922
"12422",201958,0.186063,0.422284
"12423",201973,0.187174,0.406096
"12424",201989,0.176665,0.36453
"12425",202005,0.180949,0.384017
"12426",202020,0.184574,0.400755
"12427",202036,0.187782,0.415199
"12428",202051,0.173499,0.376811
"12429",202067,0.169996,0.363976
"12430",202083,0.156103,0.346361
"12431",202098,0.157995,0.357342
"12432",202114,0.150971,0.343209
"12433",202129,0.151299,0.350537
"12434",202145,0.149666,0.351608
"12435",202161,0.148471,0.352383
"12436",202176,0.147817,0.353305
"12437",202192,0.150121,0.364135
"12438",202207,0.152711,0.377016
"12439",202223,0.155895,0.392261
"12440",202254,0.151923,0.383427
"12441",202270,0.154421,0.39962
"12442",202285,0.157332,0.422278
"12443",202301,0.159181,0.437363
"12444",202317,0.161767,0.449539
"12445",202332,0.163087,0.457319
"12446",202348,0.155075,0.442382
"12447",202363,0.154272,0.452452
"12448",202379,0.153889,0.461706
"12449",202395,0.153964,0.470766
"12450",202410,0.150792,0.458188
"12451",202426,0.154196,0.466352
"12452",202441,0.157203,0.474461
"12453",202457,0.159228,0.480562
"12454",202473,0.156225,0.466218
"12455",202488,0.156824,0.473728
"12456",202504,0.157642,0.480004
"12457",202519,0.15728,0.475878
"12458",202535,0.155499,0.461139
"12459",202551,0.157863,0.450809
"12460",202566,0.153448,0.426828
"12461",202582,0.157488,0.439377
"12462",202597,0.159499,0.449612
"12463",202613,0.161519,0.459041
"12464",202629,0.163218,0.467761
"12465",202644,0.163115,0.47383
"12466",202675,0.1604,0.455988
"12467",202675,0.16092,0.466003
"12468",202707,0.160135,0.474144
"12469",202722,0.159933,0.480728
"12470",202738,0.160813,0.485717
"12471",202753,0.16138,0.490141
"12472",202769,0.163728,0.492667
"12473",202785,0.164135,0.482318
"12474",202800,0.163015,0.466754
"12475",202816,0.164085,0.461219
"12476",202831,0.159195,0.441172
"12477",202847,0.162739,0.436856
"12478",202863,0.157783,0.414218
"12479",202878,0.156627,0.407579
"12480",202894,0.143945,0.38003
"12481",202909,0.133214,0.360707
"12482",202925,0.110249,0.332911
"12483",202941,0.0966255,0.318576
"12484",202956,0.0758898,0.31545
"12485",202972,0.0637984,0.311236
"12486",202987,0.0534788,0.31065
"12487",203003,0.04651,0.314366
"12488",203019,0.0361098,0.305793
"12489",203034,0.0346582,0.328699
"12490",203050,0.0269358,0.316421
"12491",203081,0.0246347,0.316494
"12492",203097,0.0210812,0.311177
"12493",203112,0.0213009,0.328016
"12494",203128,0.0212269,0.345596
"12495",203143,0.0206059,0.363287
"12496",203159,0.0195562,0.378665
"12497",203175,0.0180038,0.393881
"12498",203190,0.0160965,0.412775
"12499",203206,0.0147115,0.428759
"12500",203221,0.0137024,0.443761
"12501",203237,0.0121838,0.456564
"12502",203253,0.0105782,0.465139
"12503",203268,0.00820084,0.472446
"12504",203284,0.00656275,0.444
"12505",203299,0.0125508,0.425278
"12506",203315,0.0200293,0.408136
"12507",203331,0.0334981,0.3978
"12508",203346,0.0428485,0.386766
"12509",203362,0.050712,0.377647
"12510",203377,0.0577119,0.367321
"12511",203393,0.0686743,0.381537
"12512",203409,0.073863,0.366825
"12513",203424,0.0796932,0.359085
"12514",203440,0.0843154,0.348716
"12515",203471,0.0881073,0.341848
"12516",203487,0.0915779,0.337135
"12517",203502,0.0947203,0.33374
"12518",203518,0.0975472,0.334849
"12519",203533,0.105257,0.354427
"12520",203549,0.108093,0.352854
"12521",203565,0.114745,0.368252
"12522",203580,0.116495,0.363727
"12523",203596,0.121725,0.375311
"12524",203611,0.122483,0.369128
"12525",203627,0.127659,0.37968
"12526",203643,0.128818,0.371718
"12527",203658,0.134899,0.382754
"12528",203674,0.136334,0.375139
"12529",203689,0.143051,0.386171
"12530",203705,0.145349,0.37972
"12531",203721,0.153029,0.3913
"12532",203736,0.154206,0.383283
"12533",203752,0.159178,0.395809
"12534",203767,0.159086,0.389025
"12535",203783,0.158211,0.391806
"12536",203799,0.156414,0.380815
"12537",203814,0.160843,0.391616
"12538",203830,0.159587,0.389455
"12539",203845,0.158154,0.388677
"12540",203861,0.156427,0.385224
"12541",203877,0.158634,0.395396
"12542",203908,0.157231,0.391189
"12543",203923,0.156229,0.393475
"12544",203939,0.15421,0.388181
"12545",203955,0.155907,0.394108
"12546",203970,0.159604,0.399114
"12547",203986,0.185019,0.421291
"12548",204001,0.248178,0.447496
"12549",204017,0.338852,0.474458
"12550",204033,0.407679,0.497648
"12551",204048,0.472865,0.534207
"12552",204064,0.515952,0.549255
"12553",204079,0.540873,0.564164
"12554",204095,0.56023,0.580261
"12555",204111,0.573665,0.594943
"12556",204126,0.583796,0.608189
"12557",204142,0.591072,0.618374
"12558",204157,0.597549,0.626286
"12559",204173,0.602714,0.633642
"12560",204189,0.607297,0.640653
"12561",204204,0.612216,0.648561
"12562",204220,0.61748,0.65797
"12563",204235,0.621437,0.666279
"12564",204251,0.623119,0.674178
"12565",204267,0.620911,0.679774
"12566",204282,0.615949,0.682974
"12567",204313,0.609507,0.686119
"12568",204329,0.604175,0.688055
"12569",204345,0.600132,0.689677
"12570",204360,0.596214,0.691655
"12571",204376,0.593286,0.691589
"12572",204391,0.591155,0.691543
"12573",204407,0.589556,0.691532
"12574",204423,0.587916,0.692118
"12575",204438,0.5862,0.693011
"12576",204454,0.58489,0.694132
"12577",204469,0.583496,0.695517
"12578",204485,0.582472,0.695921
"12579",204501,0.581424,0.696626
"12580",204516,0.579885,0.697192
"12581",204532,0.579216,0.697557
"12582",204547,0.578533,0.698241
"12583",204563,0.577788,0.699176
"12584",204579,0.577291,0.700569
"12585",204594,0.576205,0.702611
"12586",204610,0.575532,0.70479
"12587",204625,0.575072,0.707543
"12588",204641,0.566631,0.705517
"12589",204672,0.549462,0.695906
"12590",204688,0.509198,0.673963
"12591",204703,0.454054,0.63674
"12592",204719,0.405954,0.60818
"12593",204735,0.360907,0.581066
"12594",204750,0.32518,0.558042
"12595",204766,0.297409,0.541457
"12596",204781,0.271971,0.530851
"12597",204797,0.252173,0.522976
"12598",204813,0.236708,0.518011
"12599",204828,0.223917,0.514206
"12600",204844,0.215933,0.509479
"12601",204859,0.210162,0.505215
"12602",204875,0.203925,0.50069
"12603",204891,0.19963,0.496519
"12604",204906,0.187786,0.4925
"12605",204922,0.186354,0.494391
"12606",204937,0.179516,0.489015
"12607",204953,0.175021,0.49015
"12608",204969,0.172294,0.488435
"12609",204984,0.174279,0.493709
"12610",205000,0.17374,0.49076
"12611",205015,0.174635,0.487262
"12612",205031,0.175854,0.485117
"12613",205047,0.177151,0.482165
"12614",205062,0.178177,0.479412
"12615",205078,0.178802,0.476625
"12616",205093,0.179326,0.475383
"12617",205109,0.180252,0.474739
"12618",205140,0.181891,0.475359
"12619",205156,0.183565,0.475973
"12620",205171,0.184634,0.476296
"12621",205187,0.184965,0.476108
"12622",205203,0.184691,0.475202
"12623",205218,0.18435,0.474161
"12624",205234,0.184116,0.472047
"12625",205249,0.183873,0.469285
"12626",205265,0.183619,0.466927
"12627",205281,0.183243,0.463799
"12628",205296,0.182102,0.460599
"12629",205312,0.181144,0.457865
"12630",205327,0.182715,0.469518
"12631",205343,0.183232,0.480639
"12632",205359,0.183451,0.490703
"12633",205374,0.185069,0.498508
"12634",205390,0.211297,0.509847
"12635",205405,0.246726,0.502245
"12636",205421,0,0
"12637",205437,0,0
"12638",205452,0,0
"12639",205468,0,0
"12640",205483,0,0
"12641",205499,0,0
"12642",205530,0,0
"12643",205546,0,0
"12644",205561,0,0
"12645",205577,0,0
"12646",205593,0,0
"12647",205608,0,0
"12648",205624,0,0
"12649",205639,0,0
"12650",205655,0,0
"12651",205671,0,0
"12652",205686,0,0
"12653",205702,0,0
"12654",205717,0,0
"12655",205733,0,0
"12656",205749,0,0
"12657",205764,0,0
"12658",205780,0,0
"12659",205795,0,0
"12660",205811,0,0
"12661",205827,0,0
"12662",205842,0,0
"12663",205858,0,0
"12664",205889,0,0
"12665",205905,0,0
"12666",205920,0,0
"12667",205936,0,0
"12668",205951,0,0
"12669",205967,0,0
"12670",205983,0,0
"12671",205998,0,0
"12672",206014,0,0
"12673",206029,0,0
"12674",206045,0,0
"12675",206061,0,0
"12676",206076,0,0
"12677",206092,0,0
"12678",206107,0,0
"12679",206123,0,0
"12680",206139,0,0
"12681",206154,0,0
"12682",206170,0,0
"12683",206185,0,0
"12684",206201,0,0
"12685",206217,0,0
"12686",206232,0,0
"12687",206248,0,0
"12688",206279,0,0
"12689",206295,0,0
"12690",206310,0,0
"12691",206326,0,0
"12692",206341,0,0
"12693",206357,0,0
"12694",206373,0,0
"12695",206388,0.201796,0.50167
"12696",206404,0.194527,0.526633
"12697",206419,0.188984,0.547649
"12698",206435,0.183207,0.562574
"12699",206451,0.17771,0.573531
"12700",206466,0.17201,0.578792
"12701",206482,0.167552,0.583294
"12702",206497,0.165524,0.585012
"12703",206513,0.165354,0.586881
"12704",206529,0.165135,0.589152
"12705",206544,0.165474,0.590594
"12706",206560,0.165954,0.590692
"12707",206575,0.16609,0.589804
"12708",206591,0.163415,0.583922
"12709",206607,0.165274,0.579074
"12710",206622,0.162274,0.570941
"12711",206638,0.164537,0.558949
"12712",206653,0.163259,0.54499
"12713",206669,0.162422,0.534122
"12714",206685,0.161698,0.523058
"12715",206716,0.165704,0.518424
"12716",206731,0.165354,0.513159
"12717",206747,0.165206,0.508678
"12718",206763,0.1652,0.506975
"12719",206778,0.165543,0.505914
"12720",206794,0.165404,0.504324
"12721",206809,0.165216,0.504165
"12722",206825,0.165027,0.503453
"12723",206841,0.164586,0.502507
"12724",206856,0.161785,0.497599
"12725",206872,0.162695,0.5
"12726",206887,0.161529,0.498345
"12727",206903,0.161438,0.497962
"12728",206919,0.161356,0.49853
"12729",206934,0.160443,0.498126
"12730",206950,0.159415,0.497107
"12731",206965,0.160915,0.49944
"12732",206981,0.160594,0.498381
"12733",206997,0.160637,0.497725
"12734",207012,0.15814,0.494537
"12735",207028,0.157692,0.493874
"12736",207043,0.157477,0.494134
"12737",207059,0.157439,0.493744
"12738",207075,0.15763,0.492292
"12739",207090,0.158351,0.489859
"12740",207121,0.15841,0.485171
"12741",207137,0.158439,0.480128
"12742",207153,0.158751,0.475888
"12743",207168,0.158467,0.472894
"12744",207184,0.153916,0.457721
"12745",207199,0.159071,0.457489
"12746",207215,0.15765,0.453308
"12747",207231,0.161177,0.448528
"12748",207246,0.154721,0.436384
"12749",207262,0.162928,0.431543
"12750",207277,0.163475,0.432427
"12751",207293,0.166511,0.434159
"12752",207309,0.162285,0.421059
"12753",207324,0.161538,0.420359
"12754",207340,0.160424,0.418063
"12755",207355,0.162162,0.423611
"12756",207371,0.161982,0.422153
"12757",207387,0.161885,0.421707
"12758",207402,0.162002,0.421388
"12759",207418,0.162087,0.420501
"12760",207433,0.161493,0.420347
"12761",207449,0.161899,0.421777
"12762",207465,0.160217,0.416418
"12763",207480,0.162687,0.425275
"12764",207511,0.165395,0.436004
"12765",207527,0.16711,0.44576
"12766",207543,0.167725,0.454526
"12767",207558,0.163051,0.453169
"12768",207574,0.156712,0.434499
"12769",207589,0.161327,0.432147
"12770",207605,0.155621,0.427853
"12771",207621,0.158287,0.430228
"12772",207636,0.154119,0.413371
"12773",207652,0.158121,0.405873
"12774",207667,0.15799,0.389522
"12775",207683,0.157902,0.377555
"12776",207699,0.158611,0.367222
"12777",207714,0.158352,0.358903
"12778",207730,0.157353,0.379702
"12779",207745,0.155581,0.400019
"12780",207761,0.156176,0.419255
"12781",207777,0.15561,0.428897
"12782",207792,0.157205,0.439553
"12783",207808,0.15775,0.445659
"12784",207823,0.158324,0.451262
"12785",207839,0.159822,0.462129
"12786",207855,0.160699,0.470082
"12787",207870,0.162928,0.478553
"12788",207886,0.163722,0.483099
"12789",207901,0.164099,0.487053
"12790",207933,0.165244,0.490506
"12791",207948,0.166167,0.492285
"12792",207964,0.168385,0.494707
"12793",207979,0.170646,0.49436
"12794",207995,0.172488,0.493412
"12795",208011,0.173716,0.492283
"12796",208026,0.173704,0.491372
"12797",208042,0.173992,0.492408
"12798",208057,0.174114,0.492806
"12799",208073,0.174484,0.494705
"12800",208089,0.175793,0.497274
"12801",208104,0.176575,0.499365
"12802",208120,0.178005,0.502559
"12803",208135,0.179922,0.503937
"12804",208151,0.18181,0.504259
"12805",208167,0.183468,0.500649
"12806",208182,0.184217,0.496365
"12807",208198,0.184737,0.494769
"12808",208213,0.184386,0.494519
"12809",208229,0.184513,0.496471
"12810",208245,0.184428,0.499628
"12811",208260,0.183291,0.500828
"12812",208276,0.182316,0.501242
"12813",208291,0.181356,0.500716
"12814",208307,0.179712,0.49955
"12815",208323,0.179163,0.499287
"12816",208354,0.178933,0.499911
"12817",208369,0.17853,0.502436
"12818",208385,0.17895,0.505123
"12819",208401,0.178948,0.508124
"12820",208416,0.179492,0.509227
"12821",208432,0.180695,0.510334
"12822",208447,0.181602,0.51048
"12823",208463,0.182642,0.511
"12824",208479,0.182033,0.511803
"12825",208494,0.181103,0.511431
"12826",208510,0.18026,0.511022
"12827",208525,0.179586,0.509258
"12828",208541,0.179615,0.506795
"12829",208557,0.179438,0.503318
"12830",208572,0.178862,0.49834
"12831",208588,0.177143,0.494473
"12832",208603,0.175785,0.491462
"12833",208619,0.173805,0.489401
"12834",208635,0.17162,0.487412
"12835",208650,0.17032,0.486076
"12836",208681,0.16859,0.483896
"12837",208681,0.168688,0.482569
"12838",208697,0.168047,0.481028
"12839",208713,0.16845,0.479704
"12840",208744,0.169145,0.480473
"12841",208759,0.169934,0.481035
"12842",208775,0.158897,0.471603
"12843",208791,0.160844,0.472904
"12844",208806,0.162447,0.473674
"12845",208822,0.163659,0.475009
"12846",208837,0.165332,0.47454
"12847",208853,0.168502,0.476673
"12848",208869,0.172144,0.480257
"12849",208884,0.175581,0.482549
"12850",208900,0.177009,0.485723
"12851",208915,0.178041,0.48851
"12852",208931,0.177593,0.490188
"12853",208947,0.176533,0.493413
"12854",208962,0.175248,0.494434
"12855",208978,0.174165,0.493498
"12856",208993,0.17427,0.491233
"12857",209009,0.174618,0.488939
"12858",209025,0.170876,0.456043
"12859",209040,0.174812,0.456776
"12860",209056,0.172658,0.466466
"12861",209071,0.168381,0.477633
"12862",209087,0.164094,0.485998
"12863",209103,0.149459,0.430884
"12864",209134,0.136539,0.378658
"12865",209149,0.148845,0.416667
"12866",209165,0.15123,0.425448
"12867",209181,0.154986,0.43439
"12868",209196,0.157879,0.443539
"12869",209212,0.155562,0.426321
"12870",209227,0.149284,0.402998
"12871",209243,0.151045,0.399258
"12872",209259,0.144307,0.389975
"12873",209274,0.145043,0.397105
"12874",209290,0.148126,0.405011
"12875",209305,0.149161,0.407357
"12876",209321,0.144641,0.397121
"12877",209337,0.14802,0.399068
"12878",209352,0.145332,0.393014
"12879",209368,0.146607,0.39594
"12880",209383,0.144049,0.386099
"12881",209399,0.150643,0.374818
"12882",209415,0.144355,0.351184
"12883",209430,0.151705,0.363998
"12884",209446,0.157747,0.377314
"12885",209461,0.161737,0.391784
"12886",209477,0.153767,0.369012
"12887",209493,0.155496,0.360326
"12888",209508,0.149441,0.344933
"12889",209524,0.153843,0.366037
"12890",209555,0.158902,0.381398
"12891",209555,0.163094,0.396334
"12892",209586,0.165255,0.414757
"12893",209602,0.164737,0.410287
"12894",209617,0.16582,0.426755
"12895",209633,0.166849,0.442964
"12896",209649,0.168808,0.454434
"12897",209664,0.171398,0.464279
"12898",209680,0.174045,0.472178
"12899",209695,0.175672,0.476906
"12900",209711,0.169752,0.448394
"12901",209727,0.171301,0.439281
"12902",209742,0.165862,0.415354
"12903",209758,0.16195,0.400502
"12904",209773,0.156865,0.372051
"12905",209789,0.153614,0.357005
"12906",209805,0.156765,0.380567
"12907",209820,0.159145,0.400782
"12908",209836,0.161216,0.415699
"12909",209851,0.16288,0.429457
"12910",209867,0.154784,0.388125
"12911",209883,0.152447,0.357551
"12912",209898,0.16204,0.37901
"12913",209914,0.169661,0.393027
"12914",209929,0.178498,0.407664
"12915",209945,0.18363,0.426425
"12916",209976,0.187241,0.443835
"12917",209992,0.191885,0.461044
"12918",210007,0.192134,0.473632
"12919",210023,0.191606,0.481539
"12920",210039,0.189566,0.487336
"12921",210054,0.188122,0.492231
"12922",210070,0.188296,0.493693
"12923",210085,0.185901,0.481304
"12924",210101,0.18316,0.468601
"12925",210117,0.183849,0.464652
"12926",210132,0.180027,0.446685
"12927",210148,0.179411,0.436567
"12928",210163,0.172727,0.406905
"12929",210179,0.173969,0.417421
"12930",210195,0.163315,0.396686
"12931",210210,0.164063,0.413799
"12932",210226,0.1664,0.430361
"12933",210241,0.166262,0.440065
"12934",210257,0.166524,0.448663
"12935",210273,0.169011,0.451932
"12936",210288,0.161609,0.435146
"12937",210304,0.162554,0.444608
"12938",210319,0.1628,0.451263
"12939",210335,0.163354,0.456765
"12940",210351,0.165358,0.461693
"12941",210382,0.164744,0.457877
"12942",210397,0.160601,0.435241
"12943",210413,0.162331,0.430617
"12944",210429,0.15717,0.408659
"12945",210444,0.158976,0.422589
"12946",210460,0.160541,0.438471
"12947",210475,0.162917,0.451233
"12948",210491,0.164307,0.460156
"12949",210507,0.165545,0.470694
"12950",210522,0.165904,0.477515
"12951",210538,0.165408,0.485757
"12952",210553,0.166422,0.495642
"12953",210569,0.166753,0.495066
"12954",210585,0.157323,0.472516
"12955",210600,0.158198,0.478799
"12956",210616,0.150878,0.450864
"12957",210631,0.150848,0.437299
"12958",210647,0.154489,0.449708
"12959",210663,0.154729,0.445954
"12960",210678,0.144846,0.431514
"12961",210694,0.150381,0.42882
"12962",210709,0.1465,0.414269
"12963",210725,0.152511,0.414799
"12964",210741,0.149672,0.407352
"12965",210756,0.155459,0.401635
"12966",210772,0.153453,0.39444
"12967",210803,0.159594,0.405718
"12968",210819,0.153949,0.395474
"12969",210834,0.15641,0.392114
"12970",210850,0.158265,0.40676
"12971",210865,0.159652,0.418559
"12972",210881,0.154145,0.406788
"12973",210897,0.155999,0.404423
"12974",210912,0.14954,0.389537
"12975",210928,0.153895,0.399149
"12976",210943,0.149231,0.392959
"12977",210959,0.157296,0.402461
"12978",210975,0.15229,0.389526
"12979",210990,0.15469,0.395087
"12980",211006,0.15094,0.395461
"12981",211021,0.155422,0.401865
"12982",211037,0.154238,0.392643
"12983",211053,0.157533,0.395763
"12984",211068,0.154923,0.388916
"12985",211084,0.15602,0.393646
"12986",211099,0.155911,0.393787
"12987",211115,0.155984,0.394042
"12988",211131,0.156703,0.394955
"12989",211162,0.157755,0.396007
"12990",211162,0.156655,0.389285
"12991",211193,0.161534,0.393468
"12992",211193,0.162111,0.396101
"12993",211224,0.164176,0.40253
"12994",211240,0.165431,0.406313
"12995",211255,0.165815,0.411886
"12996",211271,0.160862,0.403732
"12997",211287,0.164718,0.400029
"12998",211302,0.160075,0.391396
"12999",211318,0.164061,0.397375
"13000",211333,0.162801,0.395999
"13001",211349,0.163931,0.400217
"13002",211365,0.164465,0.401589
"13003",211380,0.164634,0.402792
"13004",211396,0.165138,0.40296
"13005",211411,0.165732,0.403353
"13006",211427,0.166369,0.403968
"13007",211443,0.16747,0.403621
"13008",211458,0.168354,0.402791
"13009",211474,0.16896,0.401425
"13010",211489,0.169401,0.399448
"13011",211505,0.169374,0.397079
"13012",211521,0.169063,0.395868
"13013",211536,0.172872,0.400128
"13014",211552,0.173039,0.401272
"13015",211567,0.173124,0.401686
"13016",211599,0.172823,0.402549
"13017",211614,0.172219,0.402213
"13018",211630,0.171867,0.401157
"13019",211645,0.171554,0.400328
"13020",211661,0.171727,0.399114
"13021",211677,0.172297,0.39744
"13022",211692,0.168019,0.387941
"13023",211708,0.17141,0.391514
"13024",211723,0.17025,0.387851
"13025",211739,0.173239,0.390221
"13026",211755,0.174107,0.391392
"13027",211770,0.17423,0.392218
"13028",211786,0,0
"13029",211801,0,0
"13030",211817,0,0
"13031",211833,0,0
"13032",211848,0,0
"13033",211864,0,0
"13034",211879,0,0
"13035",211895,0,0
"13036",211911,0,0
"13037",211926,0,0
"13038",211942,0,0
"13039",211957,0.191933,0.572643
"13040",211973,0,0
"13041",211989,0,0
"13042",212004,0,0
"13043",212020,0,0
"13044",212051,0.119196,0.472954
"13045",212067,0.072528,0.44471
"13046",212082,0.0984728,0.376278
"13047",212098,0.128528,0.390633
"13048",212113,0.123604,0.38253
"13049",212129,0.145713,0.441041
"13050",212145,0.148848,0.453424
"13051",212160,0.149385,0.454007
"13052",212176,0.150325,0.454424
"13053",212191,0.151584,0.454246
"13054",212207,0.152366,0.454114
"13055",212223,0.15372,0.456019
"13056",212238,0.152185,0.44941
"13057",212254,0.152592,0.447891
"13058",212269,0.15141,0.444175
"13059",212301,0.152326,0.445284
"13060",212301,0.151342,0.442822
"13061",212316,0.150498,0.441417
"13062",212347,0.147628,0.433386
"13063",212363,0.151132,0.433418
"13064",212379,0.147471,0.425524
"13065",212379,0.15029,0.424204
"13066",212410,0.147995,0.414504
"13067",212425,0.148996,0.412965
"13068",212441,0.144461,0.40072
"13069",212457,0.149179,0.399946
"13070",212472,0.141661,0.393428
"13071",212488,0.1474,0.398286
"13072",212503,0.145836,0.387306
"13073",212519,0.152283,0.390363
"13074",212535,0.14932,0.38859
"13075",212550,0.152933,0.393159
"13076",212566,0.152661,0.38924
"13077",212581,0.153249,0.390205
"13078",212597,0.149816,0.387061
"13079",212613,0.150723,0.386899
"13080",212628,0.149091,0.383738
"13081",212644,0.152785,0.392295
"13082",212659,0.149577,0.390831
"13083",212675,0.153512,0.39283
"13084",212691,0.150792,0.390745
"13085",212706,0.154974,0.402348
"13086",212722,0.151967,0.391178
"13087",212737,0.158713,0.404444
"13088",212753,0.165086,0.416657
"13089",212769,0.171507,0.426188
"13090",212800,0.165352,0.406928
"13091",212815,0.167252,0.400343
"13092",212831,0.159895,0.385223
"13093",212847,0.165269,0.403512
"13094",212862,0.169782,0.418001
"13095",212878,0.166748,0.416231
"13096",212893,0.163155,0.410399
"13097",212909,0.159462,0.408424
"13098",212925,0.156521,0.405879
"13099",212940,0.158316,0.415066
"13100",212956,0.156337,0.410788
"13101",212971,0.157069,0.41131
"13102",212987,0.15563,0.403766
"13103",213003,0.158547,0.411678
"13104",213018,0.157343,0.403826
"13105",213034,0.157801,0.39966
